8          11                  0.00
8          12                  1.00
9          1                   1.00
9          2                   0.00
9          3                   0.00
9          4                   0.00
9          5                   0.00
9          6                   0.00
9          7                   0.00
9          8                   0.00
9          9                   1.00
9          10                  0.00
9          11                  1.00
9          12                  0.00
10         1                   0.00
10         2                   1.00
10         3                   0.00
10         4                   0.00
10         5                   1.00
10         6                   0.00
10         7                   0.00
10         8                   0.00
10         9                   0.00
10         10                  0.00
10         11                  0.00
10         12                  1.00
11         1                   1.00
11         2                   0.00
11         3                   0.00
11         4                   1.00
11         5                   0.00
11         6                   1.00
11         7                   1.00
11         8                   0.00
11         9                   0.00
11         10                  0.00
11         11                  0.00
11         12                  0.00
12         1                   0.00
12         2                   0.00
12         3                   1.00
12         4                   1.00
12         5                   0.00
12         6                   0.00
12         7                   0.00
12         8                   0.00
12         9                   0.00
12         10                  1.00
12         11                  1.00
12         12                  0.00
13         1                   0.00
13         2                   0.00
13         3                   1.00
13         4                   1.00
13         5                   0.00
13         6                   0.00
13         7                   0.00
13         8                   0.00
13         9                   0.00
13         10                  0.00
13         11                  0.00
13         12                  0.00
14         1                   0.00
14         2                   0.00
14         3                   0.00
14         4                   0.00
14         5                   1.00
14         6                   1.00
14         7                   1.00
14         8                   0.00
14         9                   0.00
14         10                  1.00
14         11                  0.00
14         12                  0.00
15         1                   0.00
15         2                   1.00
15         3                   0.00
15         4                   0.00
15         5                   0.00
15         6                   1.00
15         7                   0.00
15         8                   0.00
15         9                   0.00
15         10                  0.00
15         11                  0.00
15         12                  0.00
16         1                   0.00
16         2                   0.00
16         3                   1.00
16         4                   0.00
16         5                   0.00
16         6                   0.00
16         7                   0.00
16         8                   0.00
16         9                   0.00
16         10                  0.00
16         11                  0.00
16         12                  0.00
17         1                   1.00
17         2                   0.00
17         3                   0.00
17         4                   1.00
17         5                   0.00
17         6                   0.00
17         7                   1.00
17         8                   0.00
17         9                   0.00
17         10                  0.00
17         11                  1.00
17         12                  1.00
18         1                   0.00
18         2                   0.00
18         3                   0.00
18         4                   0.00
18         5                   0.00
18         6                   0.00
18         7                   0.00
18         8                   0.00
18         9                   0.00
18         10                  0.00
18         11                  0.00
18         12                  1.00
19         1                   1.00
19         2                   0.00
19         3                   0.00
19         4                   1.00
19         5                   1.00
19         6                   1.00
19         7                   1.00
19         8                   0.00
19         9                   0.00
19         10                  0.00
19         11                  0.00
19         12                  0.00
20         1                   0.00
20         2                   0.00
20         3                   0.00
20         4                   1.00
20         5                   0.00
20         6                   0.00
20         7                   0.00
20         8                   1.00
20         9                   1.00
20         10                  0.00
20         11                  0.00
20         12                  1.00
21         1                   0.00
21         2                   0.00
21         3                   0.00
21         4                   0.00
21         5                   0.00
21         6                   1.00
21         7                   0.00
21         8                   1.00
21         9                   0.00
21         10                  1.00
21         11                  0.00
21         12                  1.00
22         1                   1.00
22         2                   1.00
22         3                   0.00
22         4                   0.00
22         5                   1.00
22         6                   1.00
22         7                   0.00
22         8                   0.00
22         9                   0.00
22         10                  0.00
22         11                  0.00
22         12                  1.00
23         1                   0.00
23         2                   0.00
23         3                   0.00
23         4                   0.00
23         5                   0.00
23         6                   0.00
23         7                   0.00
23         8                   0.00
23         9                   0.00
23         10                  0.00
23         11                  1.00
23         12                  0.00
24         1                   0.00
24         2                   0.00
24         3                   0.00
24         4                   0.00
24         5                   1.00
24         6                   0.00
24         7                   1.00
24         8                   0.00
24         9                   0.00
24         10                  0.00
24         11                  0.00
24         12                  0.00
25         1                   0.00
25         2                   0.00
25         3                   0.00
25         4                   0.00
25         5                   0.00
25         6                   0.00
25         7                   0.00
25         8                   1.00
25         9                   1.00
25         10                  0.00
25         11                  0.00
25         12                  0.00
26         1                   0.00
26         2                   0.00
26         3                   0.00
26         4                   0.00
26         5                   1.00
26         6                   0.00
26         7                   1.00
26         8                   0.00
26         9                   0.00
26         10                  0.00
26         11                  0.00
26         12                  0.00
27         1                   0.00
27         2                   0.00
27         3                   1.00
27         4                   0.00
27         5                   1.00
27         6                   0.00
27         7                   1.00
27         8                   1.00
27         9                   0.00
27         10                  1.00
27         11                  0.00
27         12                  0.00
28         1                   0.00
28         2                   0.00
28         3                   0.00
28         4                   0.00
28         5                   0.00
28         6                   0.00
28         7                   0.00
28         8                   0.00
28         9                   0.00
28         10                  0.00
28         11                  0.00
28         12                  1.00
29         1                   0.00
29         2                   0.00
29         3                   0.00
29         4                   0.00
29         5                   0.00
29         6                   0.00
29         7                   1.00
29         8                   0.00
29         9                   0.00
29         10                  0.00
29         11                  0.00
29         12                  0.00
30         1                   1.00
30         2                   0.00
30         3                   0.00
30         4                   0.00
30         5                   0.00
30         6                   1.00
30         7                   0.00
30         8                   1.00
30         9                   0.00
30         10                  1.00
30         11                  0.00
30         12                  1.00
 


d(j, t) - Gross demand for item j in period t.


1          1                                 31
1          2                                 49
1          3                                 33
1          4                                 48
1          5                                 45
1          6                                 50
1          7                                 36
1          8                                 39
1          9                                 32
1          10                                34
1          11                                42
1          12                                45
1          13                                42
1          14                                38
1          15                                50
1          16                                47
1          17                                34
1          18                                38
1          19                                36
1          20                                34
1          21                                39
1          22                                46
1          23                                43
1          24                                38
2          1                                 36
2          2                                 40
2          3                                 44
2          4                                 43
2          5                                 47
2          6                                 40
2          7                                 48
2          8                                 46
2          9                                 46
2          10                                32
2          11                                31
2          12                                47
2          13                                38
2          14                                35
2          15                                48
2          16                                38
2          17                                41
2          18                                32
2          19                                45
2          20                                44
2          21                                44
2          22                                33
2          23                                32
2          24                                49
3          1                                 33
3          2                                 42
3          3                                 45
3          4                                 43
3          5                                 45
3          6                                 35
3          7                                 47
3          8                                 45
3          9                                 49
3          10                                41
3          11                                44
3          12                                48
3          13                                33
3          14                                34
3          15                                44
3          16                                35
3          17                                35
3          18                                39
3          19                                44
3          20                                34
3          21                                50
3          22                                39
3          23                                34
3          24                                40
4          1                                 48
4          2                                 49
4          3                                 37
4          4                                 46
4          5                                 36
4          6                                 38
4          7                                 50
4          8                                 36
4          9                                 50
4          10                                43
4          11                                34
4          12                                47
4          13                                48
4          14                                32
4          15                                45
4          16                                48
4          17                                50
4          18                                33
4          19                                32
4          20                                39
4          21                                37
4          22                                34
4          23                                33
4          24                                46
5          1                                 33
5          2                                 34
5          3                                 46
5          4                                 49
5          5                                 42
5          6                                 36
5          7                                 50
5          8                                 37
5          9                                 39
5          10                                32
5          11                                40
5          12                                42
5          13                                49
5          14                                45
5          15                                42
5          16                                41
5          17                                43
5          18                                32
5          19                                46
5          20                                41
5          21                                48
5          22                                44
5          23                                36
5          24                                45
6          1                                 49
6          2                                 41
6          3                                 48
6          4                                 45
6          5                                 42
6          6                                 46
6          7                                 49
6          8                                 46
6          9                                 34
6          10                                44
6          11                                33
6          12                                33
6          13                                37
6          14                                32
6          15                                34
6          16                                38
6          17                                48
6          18                                42
6          19                                33
6          20                                43
6          21                                36
6          22                                31
6          23                                49
6          24                                40
7          1                                 40
7          2                                 34
7          3                                 36
7          4                                 50
7          5                                 49
7          6                                 35
7          7                                 48
7          8                                 42
7          9                                 32
7          10                                44
7          11                                40
7          12                                34
7          13                                42
7          14                                48
7          15                                45
7          16                                38
7          17                                34
7          18                                35
7          19                                31
7          20                                47
7          21                                43
7          22                                45
7          23                                42
7          24                                46
8          1                                 31
8          2                                 36
8          3                                 47
8          4                                 37
8          5                                 35
8          6                                 48
8          7                                 48
8          8                                 42
8          9                                 33
8          10                                32
8          11                                39
8          12                                38
8          13                                44
8          14                                33
8          15                                43
8          16                                31
8          17                                49
8          18                                35
8          19                                42
8          20                                32
8          21                                32
8          22                                47
8          23                                50
8          24                                47
9          1                                 32
9          2                                 41
9          3                                 45
9          4                                 42
9          5                                 40
9          6                                 38
9          7                                 47
9          8                                 38
9          9                                 39
9          10                                46
9          11                                41
9          12                                40
9          13                                35
9          14                                32
9          15                                38
9          16                                33
9          17                                42
9          18                                31
9          19                                46
9          20                                34
9          21                                43
9          22                                45
9          23                                40
9          24                                49
10         1                                 40
10         2                                 44
10         3                                 37
10         4                                 39
10         5                                 43
10         6                                 50
10         7                                 33
10         8                                 34
10         9                                 46
10         10                                49
10         11                                39
10         12                                40
10         13                                31
10         14                                47
10         15                                34
10         16                                50
10         17                                33
10         18                                39
10         19                                39
10         20                                39
10         21                                35
10         22                                31
10         23                                49
10         24                                35
11         1                                 46
11         2                                 38
11         3                                 41
11         4                                 35
11         5                                 33
11         6                                 42
11         7                                 44
11         8                                 47
11         9                                 40
11         10                                48
11         11                                49
11         12                                45
11         13                                47
11         14                                32
11         15                                38
11         16                                34
11         17                                50
11         18                                43
11         19                                32
11         20                                31
11         21                                33
11         22                                38
11         23                                41
11         24                                41
12         1                                 34
12         2                                 46
12         3                                 49
12         4                                 39
12         5                                 32
12         6                                 44
12         7                                 36
12         8                                 46
12         9                                 32
12         10                                50
12         11                                47
12         12                                35
12         13                                48
12         14                                39
12         15                                47
12         16                                50
12         17                                37
12         18                                49
12         19                                38
12         20                                34
12         21                                49
12         22                                31
12         23                                42
12         24                                31
13         1                                 48
13         2                                 50
13         3                                 35
13         4                                 34
13         5                                 43
13         6                                 47
13         7                                 44
13         8                                 45
13         9                                 42
13         10                                37
13         11                                43
13         12                                39
13         13                                33
13         14                                45
13         15                                37
13         16                                46
13         17                                42
13         18                                40
13         19                                33
13         20                                48
13         21                                49
13         22                                34
13         23                                38
13         24                                32
14         1                                 38
14         2                                 44
14         3                                 48
14         4                                 46
14         5                                 45
14         6                                 37
14         7                                 35
14         8                                 48
14         9                                 49
14         10                                45
14         11                                39
14         12                                47
14         13                                38
14         14                                34
14         15                                35
14         16                                36
14         17                                41
14         18                                43
14         19                                48
14         20                                38
14         21                                50
14         22                                36
14         23                                36
14         24                                45
15         1                                 35
15         2                                 39
15         3                                 34
15         4                                 38
15         5                                 43
15         6                                 34
15         7                                 37
15         8                                 36
15         9                                 48
15         10                                35
15         11                                31
15         12                                35
15         13                                36
15         14                                33
15         15                                42
15         16                                47
15         17                                39
15         18                                34
15         19                                37
15         20                                40
15         21                                39
15         22                                42
15         23                                45
15         24                                43
16         1                                 44
16         2                                 49
16         3                                 31
16         4                                 41
16         5                                 38
16         6                                 39
16         7                                 45
16         8                                 34
16         9                                 37
16         10                                38
16         11                                49
16         12                                34
16         13                                37
16         14                                50
16         15                                49
16         16                                45
16         17                                38
16         18                                33
16         19                                37
16         20                                39
16         21                                35
16         22                                41
16         23                                38
16         24                                47
17         1                                 48
17         2                                 38
17         3                                 36
17         4                                 45
17         5                                 50
17         6                                 47
17         7                                 43
17         8                                 34
17         9                                 38
17         10                                41
17         11                                47
17         12                                42
17         13                                31
17         14                                36
17         15                                49
17         16                                34
17         17                                37
17         18                                36
17         19                                40
17         20                                49
17         21                                49
17         22                                44
17         23                                49
17         24                                45
18         1                                 46
18         2                                 40
18         3                                 32
18         4                                 36
18         5                                 37
18         6                                 39
18         7                                 32
18         8                                 32
18         9                                 32
18         10                                43
18         11                                42
18         12                                32
18         13                                33
18         14                                31
18         15                                34
18         16                                44
18         17                                34
18         18                                49
18         19                                46
18         20                                41
18         21                                32
18         22                                34
18         23                                47
18         24                                39
19         1                                 46
19         2                                 31
19         3                                 47
19         4                                 36
19         5                                 46
19         6                                 34
19         7                                 41
19         8                                 35
19         9                                 35
19         10                                43
19         11                                44
19         12                                34
19         13                                47
19         14                                38
19         15                                50
19         16                                44
19         17                                34
19         18                                50
19         19                                39
19         20                                46
19         21                                48
19         22                                46
19         23                                48
19         24                                50
20         1                                 38
20         2                                 37
20         3                                 43
20         4                                 50
20         5                                 46
20         6                                 34
20         7                                 37
20         8                                 43
20         9                                 33
20         10                                44
20         11                                31
20         12                                46
20         13                                31
20         14                                36
20         15                                34
20         16                                44
20         17                                37
20         18                                47
20         19                                33
20         20                                36
20         21                                39
20         22                                34
20         23                                39
20         24                                44
21         1                                 33
21         2                                 36
21         3                                 36
21         4                                 36
21         5                                 43
21         6                                 43
21         7                                 43
21         8                                 38
21         9                                 40
21         10                                45
21         11                                39
21         12                                34
21         13                                47
21         14                                43
21         15                                38
21         16                                33
21         17                                46
21         18                                49
21         19                                34
21         20                                49
21         21                                43
21         22                                31
21         23                                35
21         24                                40
22         1                                 47
22         2                                 40
22         3                                 36
22         4                                 47
22         5                                 42
22         6                                 34
22         7                                 46
22         8                                 39
22         9                                 42
22         10                                32
22         11                                48
22         12                                43
22         13                                37
22         14                                48
22         15                                48
22         16                                33
22         17                                48
22         18                                45
22         19                                31
22         20                                48
22         21                                45
22         22                                50
22         23                                39
22         24                                45
23         1                                 34
23         2                                 49
23         3                                 40
23         4                                 31
23         5                                 46
23         6                                 41
23         7                                 34
23         8                                 41
23         9                                 42
23         10                                41
23         11                                48
23         12                                35
23         13                                48
23         14                                41
23         15                                32
23         16                                35
23         17                                49
23         18                                47
23         19                                34
23         20                                33
23         21                                38
23         22                                48
23         23                                41
23         24                                43
24         1                                 43
24         2                                 37
24         3                                 49
24         4                                 41
24         5                                 39
24         6                                 49
24         7                                 41
24         8                                 42
24         9                                 45
24         10                                45
24         11                                39
24         12                                38
24         13                                46
24         14                                32
24         15                                36
24         16                                36
24         17                                47
24         18                                42
24         19                                50
24         20                                45
24         21                                35
24         22                                41
24         23                                43
24         24                                33
25         1                                 37
25         2                                 47
25         3                                 31
25         4                                 33
25         5                                 43
25         6                                 37
25         7                                 49
25         8                                 35
25         9                                 46
25         10                                41
25         11                                39
25         12                                33
25         13                                38
25         14                                49
25         15                                42
25         16                                37
25         17                                38
25         18                                37
25         19                                44
25         20                                43
25         21                                42
25         22                                37
25         23                                40
25         24                                43
26         1                                 32
26         2                                 39
26         3                                 37
26         4                                 44
26         5                                 39
26         6                                 33
26         7                                 38
26         8                                 33
26         9                                 43
26         10                                31
26         11                                47
26         12                                44
26         13                                33
26         14                                36
26         15                                49
26         16                                35
26         17                                33
26         18                                41
26         19                                42
26         20                                35
26         21                                49
26         22                                46
26         23                                45
26         24                                36
27         1                                 45
27         2                                 45
27         3                                 47
27         4                                 45
27         5                                 39
27         6                                 39
27         7                                 35
27         8                                 40
27         9                                 44
27         10                                48
27         11                                45
27         12                                45
27         13                                46
27         14                                36
27         15                                43
27         16                                40
27         17                                43
27         18                                48
27         19                                46
27         20                                48
27         21                                41
27         22                                34
27         23                                49
27         24                                47
28         1                                 47
28         2                                 35
28         3                                 46
28         4                                 42
28         5                                 33
28         6                                 32
28         7                                 45
28         8                                 44
28         9                                 38
28         10                                34
28         11                                42
28         12                                36
28         13                                34
28         14                                46
28         15                                45
28         16                                39
28         17                                40
28         18                                46
28         19                                37
28         20                                41
28         21                                38
28         22                                39
28         23                                38
28         24                                42
29         1                                 40
29         2                                 39
29         3                                 48
29         4                                 31
29         5                                 34
29         6                                 39
29         7                                 48
29         8                                 39
29         9                                 32
29         10                                34
29         11                                33
29         12                                33
29         13                                49
29         14                                43
29         15                                38
29         16                                35
29         17                                42
29         18                                31
29         19                                37
29         20                                43
29         21                                48
29         22                                41
29         23                                47
29         24                                42
30         1                                 32
30         2                                 40
30         3                                 47
30         4                                 37
30         5                                 42
30         6                                 49
30         7                                 38
30         8                                 43
30         9                                 42
30         10                                45
30         11                                32
30         12                                33
30         13                                42
30         14                                44
30         15                                33
30         16                                41
30         17                                45
30         18                                31
30         19                                36
30         20                                37
30         21                                48
30         22                                50
30         23                                42
30         24                                32
 


pt(j, m) - Time required to produce one unit of item j on machine m. The production time is period-independent.


1          1                  0.839000000000000
1          2                  0.808000000000000
1          3                  0.548000000000000
1          10                 0.729000000000000
1          11                 1.110000000000000
2          6                  1.481000000000000
3          3                  0.949000000000000
3          7                  0.720000000000000
3          9                  1.150000000000000
4          5                  0.516000000000000
5          3                  0.994000000000000
5          7                  1.499000000000000
5          9                  0.983000000000000
5          12                 0.553000000000000
6          6                  1.074000000000000
6          7                  1.358000000000000
6          9                  0.906000000000000
6          10                 1.049000000000000
7          2                  1.498000000000000
7          8                  1.375000000000000
8          12                 1.409000000000000
9          1                  1.209000000000000
9          9                  1.362000000000000
9          11                 0.913000000000000
10         2                  0.952000000000000
10         5                  0.529000000000000
10         12                 0.954000000000000
11         1                  0.627000000000000
11         4                  1.315000000000000
11         6                  0.917000000000000
11         7                  0.608000000000000
12         3                  0.767000000000000
12         4                  1.418000000000000
12         10                 1.405000000000000
12         11                 0.855000000000000
13         3                  1.266000000000000
13         4                  1.329000000000000
14         5                  1.496000000000000
14         6                  0.824000000000000
14         7                  0.910000000000000
14         10                 1.050000000000000
15         2                  1.389000000000000
15         6                  1.198000000000000
16         3                  0.541000000000000
17         1                  0.505000000000000
17         4                  0.661000000000000
17         7                  0.720000000000000
17         11                 0.592000000000000
17         12                 1.046000000000000
18         12                 0.935000000000000
19         1                  0.521000000000000
19         4                  1.119000000000000
19         5                  0.909000000000000
19         6                  0.702000000000000
19         7                  0.891000000000000
20         4                  1.416000000000000
20         8                  1.074000000000000
20         9                  1.413000000000000
20         12                 1.463000000000000
21         6                  1.294000000000000
21         8                  0.619000000000000
21         10                 0.896000000000000
21         12                 0.792000000000000
22         1                  0.659000000000000
22         2                  0.699000000000000
22         5                  0.677000000000000
22         6                  0.941000000000000
22         12                 1.036000000000000
23         11                 1.163000000000000
24         5                  1.458000000000000
24         7                  0.790000000000000
25         8                  1.159000000000000
25         9                  0.984000000000000
26         5                  1.360000000000000
26         7                  0.799000000000000
27         3                  0.743000000000000
27         5                  1.091000000000000
27         7                  0.853000000000000
27         8                  1.164000000000000
27         10                 0.923000000000000
28         12                 1.234000000000000
29         7                  0.635000000000000
30         1                  0.767000000000000
30         6                  1.316000000000000
30         8                  1.363000000000000
30         10                 0.554000000000000
30         12                 1.428000000000000
 


pc(j, m) - Variable costs of producing one unit of item j on machine m. The production cost is period-independent.


1          1                  4.574000000000000
1          2                  1.616000000000000
1          3                  1.080000000000000
1          10                 2.344000000000000
1          11                 1.744000000000000
2          6                  2.034666666666667
3          3                  1.089000000000000
3          7                  1.336000000000000
3          9                  3.024000000000000
4          5                  2.266000000000000
5          3                  1.047000000000000
5          7                  1.669000000000000
5          9                  3.350000000000000
5          12                 8.211999999999999
6          6                  2.241333333333334
6          7                  2.965000000000000
6          9                  5.800000000000000
6          10                 2.062666666666667
7          2                  3.368000000000001
7          8                  7.040000000000000
8          12                11.828000000000000
9          1                  2.278000000000000
9          9                  5.274000000000000
9          11                 1.077000000000000
10         2                  2.065333333333333
10         5                  5.196000000000000
10         12                 6.520000000000000
11         1                  3.546000000000001
11         4                  7.660000000000001
11         6                  3.286666666666667
11         7                  1.559000000000000
12         3                  1.484000000000000
12         4                  6.348000000000000
12         10                 3.525333333333334
12         11                 2.350000000000000
13         3                  2.414000000000000
13         4                  9.336000000000000
14         5                  4.538000000000001
14         6                  3.680000000000000
14         7                  1.218000000000000
14         10                 2.922666666666667
15         2                  1.765333333333334
15         6                  2.021333333333333
16         3                  1.477000000000000
17         1                  3.722000000000000
17         4                  5.060000000000000
17         7                  2.145000000000000
17         11                 2.755000000000000
17         12                 6.396000000000000
18         12                 4.916000000000001
19         1                  4.592000000000003
19         4                  7.260000000000000
19         5                  4.644000000000001
19         6                  3.101333333333334
19         7                  1.025000000000000
20         4                  7.164000000000003
20         8                  9.268000000000000
20         9                  5.972000000000001
20         12                 7.372000000000000
21         6                  2.682666666666667
21         8                  7.004000000000000
21         10                 3.304000000000001
21         12                 8.556000000000002
22         1                  2.274000000000000
22         2                  2.092000000000000
22         5                  4.910000000000001
22         6                  3.997333333333334
22         12                11.468000000000000
23         11                 2.874000000000000
24         5                  4.512000000000000
24         7                  1.259000000000000
25         8                  7.364000000000000
25         9                  2.540000000000000
26         5                  5.360000000000001
26         7                  1.958000000000000
27         3                  1.148000000000000
27         5                  3.110000000000000
27         7                  1.457000000000000
27         8                  4.884000000000001
27         10                 1.994666666666667
28         12                 7.584000000000003
29         7                  1.095000000000000
30         1                  5.832000000000000
30         6                  3.642666666666667
30         8                 11.104000000000000
30         10                 2.149333333333333
30         12                 8.788000000000000
 


pe(j, m) - Production emission for producing one unit of item j on machine m. The production emission is period-independent.


1          1                  0.175500000000000
1          2                  0.619500000000000
1          3                  0.437000000000000
1          10                 0.351750000000000
1          11                 0.524000000000000
2          6                  0.504000000000000
3          3                  0.770000000000000
3          7                  0.883000000000000
3          9                  0.312000000000000
4          5                  0.155500000000000
5          3                  0.939000000000000
5          7                  0.921000000000000
5          9                  0.462000000000000
5          12                 0.208500000000000
6          6                  0.504750000000000
6          7                  0.943000000000000
6          9                  0.110500000000000
6          10                 0.360750000000000
7          2                  0.311250000000000
7          8                  0.136000000000000
8          12                 0.168500000000000
9          1                  0.438000000000000
9          9                  0.490000000000000
9          11                 0.232000000000000
10         2                  0.583500000000000
10         5                  0.394000000000000
10         12                 0.214000000000000
11         1                  0.482000000000000
11         4                  0.070750000000000
11         6                  0.328500000000000
11         7                  0.493000000000000
12         3                  0.631000000000000
12         4                  0.149000000000000
12         10                 0.662250000000000
12         11                 0.336000000000000
13         3                  0.924000000000000
13         4                  0.067250000000000
14         5                  0.294000000000000
14         6                  0.357000000000000
14         7                  0.341000000000000
14         10                 0.584250000000000
15         2                  0.699750000000000
15         6                  0.456750000000000
16         3                  0.286000000000000
17         1                  0.145500000000000
17         4                  0.203750000000000
17         7                  0.683000000000000
17         11                 0.486000000000000
17         12                 0.237250000000000
18         12                 0.101750000000000
19         1                  0.341500000000000
19         4                  0.160500000000000
19         5                  0.209000000000000
19         6                  0.415500000000000
19         7                  0.363000000000000
20         4                  0.156000000000000
20         8                  0.208000000000000
20         9                  0.450000000000000
20         12                 0.216000000000000
21         6                  0.167250000000000
21         8                  0.220250000000000
21         10                 0.236250000000000
21         12                 0.207000000000000
22         1                  0.198000000000000
22         2                  0.396750000000000
22         5                  0.470000000000000
22         6                  0.731250000000000
22         12                 0.243750000000000
23         11                 0.332000000000000
24         5                  0.284500000000000
24         7                  0.607000000000000
25         8                  0.228500000000000
25         9                  0.305000000000000
26         5                  0.416000000000000
26         7                  0.485000000000000
27         3                  0.452000000000000
27         5                  0.347000000000000
27         7                  0.891000000000000
27         8                  0.220250000000000
27         10                 0.379500000000000
28         12                 0.201000000000000
29         7                  0.573000000000000
30         1                  0.342000000000000
30         6                  0.558750000000000
30         8                  0.073250000000000
30         10                 0.271500000000000
30         12                 0.196250000000000
 


hc(j) - Inventory-holding costs for one unit of item j for one period.


1                  0.19
2                  0.26
3                  0.16
4                  0.30
5                  0.21
6                  0.24
7                  0.12
8                  0.19
9                  0.13
10                 0.13
11                 0.19
12                 0.14
13                 0.19
14                 0.23
15                 0.16
16                 0.14
17                 0.17
18                 0.30
19                 0.17
20                 0.17
21                 0.19
22                 0.14
23                 0.13
24                 0.26
25                 0.11
26                 0.11
27                 0.28
28                 0.29
29                 0.21
30                 0.26
 


st(j, m) - Setup times for producing a lot of item j on machine m. The setup times are period-independent.


1          1                  8.692000000000000
1          2                 16.253000000000000
1          3                 13.372000000000000
1          10                16.321000000000000
1          11                 5.947000000000000
2          6                 18.229000000000000
3          3                 15.198000000000000
3          7                  6.741000000000003
3          9                  9.980000000000000
4          5                  7.519000000000001
5          3                 13.945000000000000
5          7                  9.170999999999999
5          9                  8.731999999999999
5          12                 8.021000000000002
6          6                 17.732000000000000
6          7                  8.907999999999999
6          9                 14.961000000000000
6          10                12.174000000000000
7          2                 14.074000000000000
7          8                  7.034000000000000
8          12                 5.338000000000000
9          1                 11.833000000000000
9          9                 18.844000000000000
9          11                18.317000000000000
10         2                  9.589000000000000
10         5                  7.093000000000000
10         12                 8.099000000000000
11         1                  5.358000000000003
11         4                 16.037000000000000
11         6                  6.388000000000000
11         7                  6.987000000000000
12         3                 13.753000000000000
12         4                  6.724000000000001
12         10                11.070000000000000
12         11                15.508000000000000
13         3                 10.468000000000000
13         4                 18.112000000000000
14         5                 11.913000000000000
14         6                 14.511000000000000
14         7                 10.467000000000000
14         10                 7.794000000000000
15         2                 18.561000000000000
15         6                  7.248000000000001
16         3                  9.942000000000000
17         1                 13.726000000000000
17         4                  8.383000000000002
17         7                  7.883000000000000
17         11                 9.711000000000000
17         12                11.379000000000000
18         12                 9.503999999999999
19         1                 13.860000000000000
19         4                  9.061999999999999
19         5                  8.659000000000002
19         6                 11.587000000000000
19         7                 13.629000000000000
20         4                 12.725000000000000
20         8                  9.657999999999999
20         9                 16.414000000000000
20         12                11.901000000000000
21         6                  6.252000000000000
21         8                 10.255000000000000
21         10                19.583000000000000
21         12                 5.264000000000001
22         1                 18.599000000000000
22         2                  5.035000000000001
22         5                 11.537000000000000
22         6                 17.452000000000000
22         12                 5.366000000000003
23         11                16.527000000000000
24         5                  7.958000000000001
24         7                 19.843000000000000
25         8                  6.133000000000000
25         9                  9.643000000000000
26         5                 18.810000000000000
26         7                 19.347000000000000
27         3                 16.227000000000000
27         5                 16.898000000000000
27         7                 10.338000000000000
27         8                  8.567000000000000
27         10                10.384000000000000
28         12                11.663000000000000
29         7                 16.273000000000000
30         1                 16.634000000000000
30         6                 19.211000000000000
30         8                 13.645000000000000
30         10                11.675000000000000
30         12                10.618000000000000
 


se(j, m) - Setup emission for producing a lot of item j on machine m. The setup emission are period-independent.


1          1                 19.158500000000000
1          2                 26.631750000000000
1          3                 17.929000000000000
1          10                 7.878750000000001
1          11                28.487000000000000
2          6                 21.474750000000000
3          3                 16.000000000000000
3          7                 27.183000000000000
3          9                 13.829000000000000
4          5                  7.531500000000001
5          3                 30.527000000000000
5          7                 15.375000000000000
5          9                  9.111499999999999
5          12                 7.468000000000000
6          6                 20.259750000000000
6          7                 29.500000000000000
6          9                 19.205500000000000
6          10                23.145750000000000
7          2                 17.739000000000000
7          8                  4.362250000000002
